1.900623824044712862e+00,1.535691097641072922e+00,8.992219861349439736e-01,8.467464618593802950e-01,8.803454956643400608e-01,9.163061686478903844e-01,9.739981652049464200e-01,1.011490514046803790e+00,1.418994043147889794e+00,3.443488543981546002e+01,4.342424499145477235e+00,2.256278544357383353e+01
1.900623824044712862e+00,1.535691097641072922e+00,8.992219861349439736e-01,8.467464618593802950e-01,8.803454956643400608e-01,9.163061686478903844e-01,9.739981652049464200e-01,1.011490514046803790e+00,1.418994043147889794e+00,3.443488543981546002e+01,4.342424499145477235e+00,2.256278544357383353e+01
4.492997122074711136e+00,2.983939871196635285e-01,3.258563646648545142e-01,3.107287237662822443e-01,3.349296961033251252e-01,3.870391693059355709e-01,5.887331156730654103e-01,2.576780411279526728e+00,3.003790837167762628e+00,3.152390385935455441e+01,2.588249792940216842e+00,1.981807686230633081e+01
6.710051274542057520e+00,1.245037307117890929e-01,1.359447323052882239e-01,1.297004474874411117e-01,1.565983131445246035e-01,2.178851451822411411e-01,1.163627744017765586e+00,2.243769429149863104e+00,3.048590483745051039e+00,3.085280181364901608e+01,3.391769362622319317e+00,2.348670111193878896e+01
1.900623824044712862e+00,1.535691097641072922e+00,8.992219861349439736e-01,8.467464618593802950e-01,8.803454956643400608e-01,9.163061686478903844e-01,9.739981652049464200e-01,1.011490514046803790e+00,1.418994043147889794e+00,3.443488543981546002e+01,4.342424499145477235e+00,2.256278544357383353e+01
8.038256483958518217e+00,2.399693137891604211e-01,2.619312411636004478e-01,2.496829778229899821e-01,2.815449337953644382e-01,3.379518534795263873e-01,3.624090751453464265e-01,2.076416359914896148e+00,4.428069236728050306e+00,2.032979508179532502e+01,5.287078049899068155e+00,3.490139744051124637e+01
2.377510173749149303e+01,9.642851942051629266e-02,1.052923222851955137e-01,1.006523955829479594e-01,1.468699010363097857e-01,2.155524826726259446e-01,1.207603009953865714e+00,4.664364161194272995e+00,5.000640118542417412e+00,2.744436935007790268e+01,5.395051641210053539e+00,2.657656849855917258e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
1.655295694549641539e+01,3.648937705341412041e+00,8.292865976310370701e-01,7.923740347238348303e-01,8.326864045283089988e-01,8.653984673381175385e-01,2.261637677946309655e+00,3.352841721921022700e+00,5.203492630606372238e+00,2.626802771547042781e+01,3.155042596574133107e+00,1.310832546111038788e+01
1.655295694549641539e+01,3.648937705341412041e+00,8.292865976310370701e-01,7.923740347238348303e-01,8.326864045283089988e-01,8.653984673381175385e-01,2.261637677946309655e+00,3.352841721921022700e+00,5.203492630606372238e+00,2.626802771547042781e+01,3.155042596574133107e+00,1.310832546111038788e+01
2.417674618363074401e+01,2.048684072444007409e+00,9.868792505914808499e-02,9.581227232743690092e-02,1.289246697004615694e-01,1.949204189302298218e-01,1.426387822353782031e+00,5.515620031755179120e+00,5.074147667741492285e+00,2.475552040548776134e+01,4.462784590873649648e+00,1.983415324020215209e+01
2.417674618363074401e+01,2.048684072444007409e+00,9.868792505914808499e-02,9.581227232743690092e-02,1.289246697004615694e-01,1.949204189302298218e-01,1.426387822353782031e+00,5.515620031755179120e+00,5.074147667741492285e+00,2.475552040548776134e+01,4.462784590873649648e+00,1.983415324020215209e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
1.173087330755952529e+01,1.944693767878413082e+00,6.676190131769719205e-01,6.387249905282951223e-01,6.739387466505315505e-01,7.095590308058352669e-01,3.633407329079407333e+00,2.906417317005690393e+00,3.227093995351336453e+00,2.586094778155534257e+01,2.952898551358317025e+00,1.366614231322128781e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
1.173087330755952529e+01,1.944693767878413082e+00,6.676190131769719205e-01,6.387249905282951223e-01,6.739387466505315505e-01,7.095590308058352669e-01,3.633407329079407333e+00,2.906417317005690393e+00,3.227093995351336453e+00,2.586094778155534257e+01,2.952898551358317025e+00,1.366614231322128781e+01
1.173087330755952529e+01,1.944693767878413082e+00,6.676190131769719205e-01,6.387249905282951223e-01,6.739387466505315505e-01,7.095590308058352669e-01,3.633407329079407333e+00,2.906417317005690393e+00,3.227093995351336453e+00,2.586094778155534257e+01,2.952898551358317025e+00,1.366614231322128781e+01
2.417674618363074401e+01,2.048684072444007409e+00,9.868792505914808499e-02,9.581227232743690092e-02,1.289246697004615694e-01,1.949204189302298218e-01,1.426387822353782031e+00,5.515620031755179120e+00,5.074147667741492285e+00,2.475552040548776134e+01,4.462784590873649648e+00,1.983415324020215209e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
1.655295694549641539e+01,3.648937705341412041e+00,8.292865976310370701e-01,7.923740347238348303e-01,8.326864045283089988e-01,8.653984673381175385e-01,2.261637677946309655e+00,3.352841721921022700e+00,5.203492630606372238e+00,2.626802771547042781e+01,3.155042596574133107e+00,1.310832546111038788e+01
1.173087330755952529e+01,1.944693767878413082e+00,6.676190131769719205e-01,6.387249905282951223e-01,6.739387466505315505e-01,7.095590308058352669e-01,3.633407329079407333e+00,2.906417317005690393e+00,3.227093995351336453e+00,2.586094778155534257e+01,2.952898551358317025e+00,1.366614231322128781e+01
8.477695445900113924e+00,2.471307392906747225e-01,1.425054014136548641e-01,1.360732072081882182e-01,1.645776106718986054e-01,2.228543102552502930e-01,5.014654576701286226e-01,1.592733569860153020e+00,2.578758566814663755e+00,3.965555920756840891e+01,1.874890595967328322e+00,1.019203759058713210e+01
2.429728974132217001e+00,1.026662392679601910e+00,8.344080345151014821e-01,7.888334530811406120e-01,8.491177381257876133e-01,9.469290777193964948e-01,1.060123093751317525e+00,2.231909718848939406e+00,2.899863196064076831e+00,2.949758099472383321e+01,3.767431516906188271e+00,2.271772756858327114e+01
9.952389272813796595e+00,6.957392852205595002e-01,1.282435675912656947e+00,7.237044559416404566e-01,7.778549024114871369e-01,8.285952904738664859e-01,1.523711709450705554e+00,4.234267701697882025e+00,4.670136915442371084e+00,2.074755425070980763e+01,7.000324880906096503e+00,4.766848404401094541e+01
6.480629794518276476e+00,7.513482795038252116e-01,8.206597427876077822e-01,7.827700642003253551e-01,8.208267769039958583e-01,8.494479831704665473e-01,9.425811916684796454e-01,2.948701380323850429e+00,2.527969334426008796e+00,3.156191333545822886e+01,2.596651797295500774e+00,1.393203626854982424e+01
2.417674618363074401e+01,2.048684072444007409e+00,9.868792505914808499e-02,9.581227232743690092e-02,1.289246697004615694e-01,1.949204189302298218e-01,1.426387822353782031e+00,5.515620031755179120e+00,5.074147667741492285e+00,2.475552040548776134e+01,4.462784590873649648e+00,1.983415324020215209e+01
2.630342596850631054e+01,2.569119865740504327e+00,1.587067375890093279e-01,1.533106686483521608e-01,1.979417583463287666e-01,2.574230234424594310e-01,1.394501974754225770e+00,9.022748566779434043e+00,5.460056120639505295e+00,1.799452933408118227e+01,5.304133227983988341e+00,2.965039806480933393e+01
2.630342596850631054e+01,2.569119865740504327e+00,1.587067375890093279e-01,1.533106686483521608e-01,1.979417583463287666e-01,2.574230234424594310e-01,1.394501974754225770e+00,9.022748566779434043e+00,5.460056120639505295e+00,1.799452933408118227e+01,5.304133227983988341e+00,2.965039806480933393e+01
6.486987145686296863e+00,2.514254297404878158e-01,1.186635049684812149e-01,1.087744223277549299e-01,1.194471843916483506e-01,1.537208901496241731e-01,2.956424107650654221e-01,5.996734545009931860e-01,7.597149510783195447e-01,2.519803750536767417e+00,1.387132362441642952e+00,6.267547251452285195e+00
7.691155596703317165e+00,1.037546973832920161e+00,1.082492541638980788e+00,9.920371244670038724e-01,1.021292504918718258e+00,1.055334457939531623e+00,1.111761271405847573e+00,2.263994005233160411e+00,6.687819797509750863e+00,2.493855081540149499e+01,6.570394565599373848e+00,3.962717585102286222e+01
4.299189075798084048e+01,5.728869885632428272e+00,1.139430718057675429e-01,1.111714173420007279e-01,1.548366871871275918e-01,2.146469520872207326e-01,1.295121860631004207e+00,1.573374938402897172e+01,9.950696802122140028e+00,8.033743835315164006e+00,4.276105176656103346e+00,2.493125809909111368e+01
1.695099975284329119e+01,2.772332243968738119e+00,1.185784948724114551e-01,1.146697303384679456e-01,1.610133905612969041e-01,2.211590235892576251e-01,1.331224316666639984e+00,3.959355234122924561e+00,1.684389998807962474e+00,3.729495990889382284e+01,5.368700954140494197e+00,1.281257772556129915e+01
1.978518818731628715e+00,4.090541729938040882e-02,2.043081663679227056e-01,3.634181399474578633e-02,4.000826019473777834e-02,4.289261950466861928e-02,5.383973159754361359e-02,6.740979614919635765e-02,1.529913323147646109e-01,1.045109382418925037e+00,4.677510228926232139e-01,1.600768719552565944e+00
4.299189075798084048e+01,5.728869885632428272e+00,1.139430718057675429e-01,1.111714173420007279e-01,1.548366871871275918e-01,2.146469520872207326e-01,1.295121860631004207e+00,1.573374938402897172e+01,9.950696802122140028e+00,8.033743835315164006e+00,4.276105176656103346e+00,2.493125809909111368e+01
2.274432563751935810e+00,1.187053123146295741e+00,1.295700203418731711e+00,1.234983477681875108e+00,1.279375761657953303e+00,1.287733137369155623e+00,1.346321097820996959e+00,1.808724466532468655e+00,1.718973700433969798e+00,3.575329035520553589e+01,2.116474250048399064e+00,7.046023847192525835e+00
2.563430415535543716e+01,6.559413566279471974e-02,7.161605835778775409e-02,6.836166448042410582e-02,1.143654288058565671e-01,2.082041437971223763e-01,1.942092540449128490e+00,1.107091729797771373e+00,1.563290726034032740e+00,2.004678309215549348e+01,9.899810610238493069e+00,4.850788817042694490e+01
1.064463259829296149e+01,2.103668720344955556e+00,2.057905016104822682e+00,4.406572056358909473e-01,4.746647690550456766e-01,6.209956383579755546e-01,1.000689158406985246e+00,2.030737297886003656e+00,2.686828028233559262e+00,1.023317566346660357e+01,3.176402940815454823e+00,1.285172787005124562e+01
2.630342596850631054e+01,2.569119865740504327e+00,1.587067375890093279e-01,1.533106686483521608e-01,1.979417583463287666e-01,2.574230234424594310e-01,1.394501974754225770e+00,9.022748566779434043e+00,5.460056120639505295e+00,1.799452933408118227e+01,5.304133227983988341e+00,2.965039806480933393e+01
6.486987145686296863e+00,2.514254297404878158e-01,1.186635049684812149e-01,1.087744223277549299e-01,1.194471843916483506e-01,1.537208901496241731e-01,2.956424107650654221e-01,5.996734545009931860e-01,7.597149510783195447e-01,2.519803750536767417e+00,1.387132362441642952e+00,6.267547251452285195e+00
2.234821830953122035e+00,6.756924586649924735e-02,7.053371006664235776e-02,6.115581428715916035e-02,6.716707401727273208e-02,7.657964607178327499e-02,2.240566602789884065e-01,3.921584002338871500e-01,3.366117534509398546e-01,1.169849554716250850e+00,5.945133606083532474e-01,2.413340783471433326e+00
2.234821830953122035e+00,6.756924586649924735e-02,7.053371006664235776e-02,6.115581428715916035e-02,6.716707401727273208e-02,7.657964607178327499e-02,2.240566602789884065e-01,3.921584002338871500e-01,3.366117534509398546e-01,1.169849554716250850e+00,5.945133606083532474e-01,2.413340783471433326e+00
2.234821830953122035e+00,6.756924586649924735e-02,7.053371006664235776e-02,6.115581428715916035e-02,6.716707401727273208e-02,7.657964607178327499e-02,2.240566602789884065e-01,3.921584002338871500e-01,3.366117534509398546e-01,1.169849554716250850e+00,5.945133606083532474e-01,2.413340783471433326e+00
2.563430415535543716e+01,6.559413566279471974e-02,7.161605835778775409e-02,6.836166448042410582e-02,1.143654288058565671e-01,2.082041437971223763e-01,1.942092540449128490e+00,1.107091729797771373e+00,1.563290726034032740e+00,2.004678309215549348e+01,9.899810610238493069e+00,4.850788817042694490e+01
1.873959717666640756e+01,1.657113090939383582e-01,8.572054192847573528e-01,1.415290092141222034e-01,1.889487605782342594e-01,2.577088752583222564e-01,6.498746412993058330e-01,5.389947899572915091e+00,3.792341050126633917e+00,2.968978651070385766e+01,5.322553329525603338e+00,2.848350914318145044e+01
2.377510173749149303e+01,9.642851942051629266e-02,1.052923222851955137e-01,1.006523955829479594e-01,1.468699010363097857e-01,2.155524826726259446e-01,1.207603009953865714e+00,4.664364161194272995e+00,5.000640118542417412e+00,2.744436935007790268e+01,5.395051641210053539e+00,2.657656849855917258e+01
4.299189075798084048e+01,5.728869885632428272e+00,1.139430718057675429e-01,1.111714173420007279e-01,1.548366871871275918e-01,2.146469520872207326e-01,1.295121860631004207e+00,1.573374938402897172e+01,9.950696802122140028e+00,8.033743835315164006e+00,4.276105176656103346e+00,2.493125809909111368e+01
1.067291955505029399e+01,1.605601337358023850e-01,1.753267869991682604e-01,1.671630680209224284e-01,1.989240444359598181e-01,2.714386373198671709e-01,1.477525071770669163e+00,3.597021956592794556e+00,2.354879766041899636e+00,2.599236024715874294e+01,5.477089542972222169e+00,3.546474471720031119e+01
1.067291955505029399e+01,1.605601337358023850e-01,1.753267869991682604e-01,1.671630680209224284e-01,1.989240444359598181e-01,2.714386373198671709e-01,1.477525071770669163e+00,3.597021956592794556e+00,2.354879766041899636e+00,2.599236024715874294e+01,5.477089542972222169e+00,3.546474471720031119e+01
1.847784388866360761e+00,1.289548876870235672e-01,5.887000459869668606e-02,5.067169467853357284e-02,5.766124176079993890e-02,7.586049174451191257e-02,1.628226779926289225e-01,2.346878316459999336e-01,3.202880678497469491e-01,1.614073033917185374e+00,4.268440136691720177e-01,1.441909090791161141e+00
6.486987145686296863e+00,2.514254297404878158e-01,1.186635049684812149e-01,1.087744223277549299e-01,1.194471843916483506e-01,1.537208901496241731e-01,2.956424107650654221e-01,5.996734545009931860e-01,7.597149510783195447e-01,2.519803750536767417e+00,1.387132362441642952e+00,6.267547251452285195e+00
2.713623251083785703e+01,6.937455911592986801e-01,1.534963916291599006e-01,1.469618589743913462e-01,1.952582889358309703e-01,2.603987404979561382e-01,1.954279078428342364e+00,3.323397282198725655e+00,3.216038478681017665e+00,2.714160451941017271e+01,5.745404109731708786e+00,2.629866966589475652e+01
1.873959717666640756e+01,1.657113090939383582e-01,8.572054192847573528e-01,1.415290092141222034e-01,1.889487605782342594e-01,2.577088752583222564e-01,6.498746412993058330e-01,5.389947899572915091e+00,3.792341050126633917e+00,2.968978651070385766e+01,5.322553329525603338e+00,2.848350914318145044e+01
3.125136255183076273e+01,6.534921918894194270e-01,1.011242538019868215e-01,9.679013217306829675e-02,1.427319042478313871e-01,2.120136069868539808e-01,1.635187962820138008e+00,4.721796846335986508e+00,7.341255450393163962e+00,2.242705701535009410e+01,5.762702515109515922e+00,2.565647671107204175e+01
1.071891967756295649e+01,4.892514147241724953e-01,5.157413178021008626e-01,4.776886350215802657e-01,5.151352907803450343e-01,5.727781850502402516e-01,6.051715840990841144e-01,1.379194727455600455e+00,4.127592379265952793e+00,2.839190974782433585e+01,5.986362236934109404e+00,3.417720875959048499e+01
