1.616358186713734568e+01,1.457875048058200562e+01,1.611717442835366754e+01,1.557348261199949491e+01,1.612672880692780453e+01,1.576335780984175017e+01,1.628310352635057257e+01,1.626388110860134617e+01,1.572134520202048336e+01,1.622682523219915396e+01,1.568460242321307163e+01,1.618642926448316288e+01
1.616358186713734568e+01,1.457875048058200562e+01,1.611717442835366754e+01,1.557348261199949491e+01,1.612672880692780453e+01,1.576335780984175017e+01,1.628310352635057257e+01,1.626388110860134617e+01,1.572134520202048336e+01,1.622682523219915396e+01,1.568460242321307163e+01,1.618642926448316288e+01
1.380382547274976979e+01,1.244924460490746299e+01,1.376202869183756405e+01,1.329698362865578432e+01,1.376190410339087045e+01,1.347329834055900832e+01,1.392395327182020637e+01,1.390401084382738617e+01,1.343667128864768578e+01,1.386510685085039363e+01,1.339878382959496150e+01,1.382512237547244993e+01
1.247942851922212704e+01,1.125411763502413010e+01,1.244028619266400248e+01,1.201937327549356205e+01,1.245913626610213853e+01,1.219871119704743556e+01,1.259773049917887100e+01,1.257788646625209239e+01,1.215332444401539114e+01,1.253899515874904935e+01,1.211562171769753249e+01,1.249973561007791467e+01
1.616358186713734568e+01,1.457875048058200562e+01,1.611717442835366754e+01,1.557348261199949491e+01,1.612672880692780453e+01,1.576335780984175017e+01,1.628310352635057257e+01,1.626388110860134617e+01,1.572134520202048336e+01,1.622682523219915396e+01,1.568460242321307163e+01,1.618642926448316288e+01
8.257058630955000922e+00,7.447044969126364933e+00,8.232552183818418357e+00,7.954558263117425199e+00,8.241524540344871141e+00,8.060193166481193217e+00,8.324810251075250633e+00,8.313704051504137382e+00,8.035058853807367285e+00,8.292062876399716842e+00,8.013855989862831208e+00,8.269388539797242643e+00
1.032645091004992643e+01,9.312493686259104564e+00,1.029399225372962867e+01,9.945814618152271080e+00,1.033116081730033287e+01,1.010048297737941603e+01,1.042493569933647635e+01,1.040843445278542667e+01,1.005701089008694282e+01,1.037605943249259255e+01,1.002562226127868250e+01,1.034339291414316797e+01
1.624975930086378284e+01,1.465412500451569144e+01,1.619854923252999868e+01,1.565038837244634884e+01,1.623023347991716747e+01,1.588942540435469475e+01,1.640601305541401445e+01,1.637974270418205336e+01,1.582642397639592424e+01,1.632822147989727313e+01,1.577653389874566336e+01,1.627642491311690520e+01
1.624975930086378284e+01,1.465412500451569144e+01,1.619854923252999868e+01,1.565038837244634884e+01,1.623023347991716747e+01,1.588942540435469475e+01,1.640601305541401445e+01,1.637974270418205336e+01,1.582642397639592424e+01,1.632822147989727313e+01,1.577653389874566336e+01,1.627642491311690520e+01
1.624975930086378284e+01,1.465412500451569144e+01,1.619854923252999868e+01,1.565038837244634884e+01,1.623023347991716747e+01,1.588942540435469475e+01,1.640601305541401445e+01,1.637974270418205336e+01,1.582642397639592424e+01,1.632822147989727313e+01,1.577653389874566336e+01,1.627642491311690520e+01
